year4,sampledate,month,daynum,hour,avg_air_temp,flag_avg_air_temp,avg_rel_hum,flag_avg_rel_hum,avg_wind_speed,flag_avg_wind_speed,avg_wind_dir,flag_avg_wind_dir,avg_chlor,flag_chlor,avg_phycocyanin,flag_phycocyanin,avg_par,flag_par,avg_par_below,flag_par_below,avg_opt_wtemp,flag_avg_opt_wtemp,avg_opt_dosat_raw,flag_avg_opt_dosat_raw,avg_opt_do_raw,flag_avg_opt_do_raw
2016,"2016-11-25 00:00:00",11,330,1300,3.93,,87.09,,5.48,,316.92,,2087.53,,768.57,,121.13,,0.06,,9.28,,57.50,H,6.60,H
2016,"2016-11-25 00:00:00",11,330,1400,3.97,,86.63,,5.64,,317.70,,2140.18,,774.55,,154.60,,0.37,,9.28,,58.41,H,6.71,H
2016,"2016-11-25 00:00:00",11,330,1500,4.13,,84.76,,5.06,,323.66,,2154.15,,785.93,,70.37,,0.09,,9.27,,55.68,H,6.39,H
2016,"2016-11-25 00:00:00",11,330,1600,4.15,,84.13,,5.11,,322.62,,2199.42,,739.39,,5.38,,0.00,,9.26,,53.74,H,6.17,H
2016,"2016-11-25 00:00:00",11,330,1700,4.17,,79.90,,5.13,,315.99,,2197.43,,735.29,,0.00,,0.00,,9.25,,53.52,H,6.15,H
2016,"2016-11-25 00:00:00",11,330,1800,4.01,,79.87,,5.53,,314.23,,2225.50,,759.56,,0.00,,0.00,,9.24,,53.85,H,6.19,H
2016,"2016-11-25 00:00:00",11,330,1900,3.68,,80.52,,5.46,,309.86,,2158.33,,756.76,,0.03,,0.00,,9.22,,53.90,H,6.20,H
2016,"2016-11-25 00:00:00",11,330,2000,3.46,,80.33,,6.17,,304.64,,2107.90,,783.82,,0.00,,0.00,,9.20,,54.60,H,6.28,H
2016,"2016-11-25 00:00:00",11,330,2100,3.20,,80.09,,5.09,,315.35,,2178.15,,765.15,,0.00,,0.00,,9.19,,54.12,H,6.23,H
2016,"2016-11-25 00:00:00",11,330,2200,3.23,,77.50,,5.16,,305.21,,2200.05,,761.06,,0.00,,0.00,,9.18,,53.80,H,6.19,H
2016,"2016-11-25 00:00:00",11,330,2300,3.00,,80.51,,4.90,,319.57,,2126.53,,750.62,,0.00,,0.00,,9.18,,53.68,H,6.18,H
2016,"2016-11-26 00:00:00",11,331,0,2.92,,82.77,,4.93,,307.55,,2190.48,,712.70,,0.00,,0.00,,9.18,,53.22,H,6.12,H
2016,"2016-11-26 00:00:00",11,331,100,2.90,,81.95,,2.84,,266.91,,2179.67,,726.97,,0.00,,0.00,,9.19,,49.92,H,5.74,H
2016,"2016-11-26 00:00:00",11,331,200,2.85,,82.12,,2.95,,266.74,,2314.45,,754.45,,0.00,,0.00,,9.17,,46.80,H,5.39,H
2016,"2016-11-26 00:00:00",11,331,300,2.95,,82.95,,3.63,,260.98,,2309.68,,762.52,,0.00,,0.00,,9.14,,47.13,H,5.43,H
2016,"2016-11-26 00:00:00",11,331,400,3.05,,83.60,,3.57,,256.17,,2296.32,,764.77,,0.00,,0.00,,9.12,,47.07,H,5.42,H
2016,"2016-11-26 00:00:00",11,331,500,3.20,,84.78,,3.82,,248.93,,2364.88,,824.06,,0.00,,0.03,,9.11,,48.47,H,5.59,H
2016,"2016-11-26 00:00:00",11,331,600,3.16,,86.54,,3.90,,239.56,,2358.05,,865.20,,1.02,,0.00,,9.08,,49.53,H,5.71,H
2016,"2016-11-26 00:00:00",11,331,700,2.59,,88.50,,4.07,,233.03,,2269.77,,889.47,,81.85,,0.00,,9.07,,58.30,H,6.73,H
2016,"2016-11-26 00:00:00",11,331,800,2.83,,87.55,,5.11,,228.14,,2208.72,,840.11,,309.78,,0.37,,9.08,,84.05,,9.70,
2016,"2016-11-26 00:00:00",11,331,900,3.35,,85.67,,5.04,,222.35,,2158.42,,775.35,,425.79,,2.95,,9.08,,80.42,H,9.28,
2016,"2016-11-26 00:00:00",11,331,1000,4.19,,84.15,,4.61,,230.25,,2049.58,,759.41,,670.94,,3.34,,9.10,,84.82,,9.78,
2016,"2016-11-26 00:00:00",11,331,1100,5.24,,81.27,,4.30,,222.24,,2020.55,,754.56,,637.29,,3.40,,9.12,,75.11,,8.66,
2016,"2016-11-26 00:00:00",11,331,1200,6.36,,77.15,,4.78,,219.70,,2045.18,,718.31,,780.17,,3.46,,9.14,,71.26,H,8.21,
2016,"2016-11-26 00:00:00",11,331,1300,7.69,,71.14,,5.33,,225.27,,2084.27,,732.54,,561.44,,3.46,,9.14,,64.55,H,7.44,
2016,"2016-11-26 00:00:00",11,331,1400,7.87,,70.58,,5.83,,204.21,,2171.13,,765.55,,323.38,,3.26,,9.13,,61.89,H,7.13,
2016,"2016-11-26 00:00:00",11,331,1500,8.07,,68.63,,5.87,,198.86,,2168.88,,903.76,,184.42,,0.65,,9.12,,58.38,H,6.73,H
2016,"2016-11-26 00:00:00",11,331,1600,7.55,,70.59,,4.78,,217.58,,2136.15,,808.10,,17.04,,0.03,,9.10,,53.47,H,6.17,H
2016,"2016-11-26 00:00:00",11,331,1700,6.99,,75.54,,4.00,,212.99,,2353.03,,945.47,,0.00,,0.00,,9.08,,49.08,H,5.66,H
2016,"2016-11-26 00:00:00",11,331,1800,6.41,,79.25,,4.07,,200.95,,2349.55,,776.17,,0.00,,0.00,,9.08,,50.68,H,5.85,H
2016,"2016-11-26 00:00:00",11,331,1900,5.82,,82.50,,4.96,,205.61,,2234.12,,868.80,,0.00,,0.00,,9.07,,52.81,H,6.09,H
2016,"2016-11-26 00:00:00",11,331,2000,5.62,,84.41,,6.30,,217.20,,2232.32,,832.23,,0.00,,0.00,,9.06,,55.25,H,6.38,H
2016,"2016-11-26 00:00:00",11,331,2100,5.35,,84.99,,6.45,,218.22,,2229.47,,804.82,,0.00,,0.00,,9.05,,55.64,H,6.42,H
2016,"2016-11-26 00:00:00",11,331,2200,4.88,,86.10,,4.59,,212.43,,2265.57,,807.67,,0.00,,0.00,,9.03,,54.74,H,6.32,H
2016,"2016-11-26 00:00:00",11,331,2300,4.44,,86.32,,3.52,,212.44,,2396.87,,815.38,,0.00,,0.00,,9.01,,48.60,H,5.62,H
2016,"2016-11-27 00:00:00",11,332,0,4.19,,87.13,,2.91,,199.05,,2454.73,,949.60,,0.00,,0.00,,8.98,,43.15,H,4.99,H
2016,"2016-11-27 00:00:00",11,332,100,3.87,,88.84,,3.07,,200.76,,2553.65,,928.56,,0.00,,0.00,,8.97,,43.31,H,5.01,H
2016,"2016-11-27 00:00:00",11,332,200,3.42,,90.41,,3.08,,198.00,,2491.90,,844.22,,0.00,,0.00,,8.96,,46.88,H,5.42,H
2016,"2016-11-27 00:00:00",11,332,300,3.20,,90.57,,2.61,,204.22,,2417.80,,819.44,,0.00,,0.00,,8.94,,41.15,H,4.76,H
2016,"2016-11-27 00:00:00",11,332,400,3.09,,89.90,,2.96,,206.87,,2427.37,,874.53,,0.00,,0.00,,8.92,,39.17,H,4.54,H
2016,"2016-11-27 00:00:00",11,332,500,2.93,,90.38,,3.23,,200.17,,2433.63,,835.38,,0.00,,0.00,,8.90,,43.69,H,5.06,H
2016,"2016-11-27 00:00:00",11,332,600,2.31,,92.21,,3.01,,199.73,,2427.22,,881.00,,1.02,,0.00,,8.88,,46.44,H,5.38,H
2016,"2016-11-27 00:00:00",11,332,700,2.09,,92.36,,3.00,,194.38,,2321.82,,951.50,,72.07,,0.00,,8.87,,54.12,H,6.27,H
2016,"2016-11-27 00:00:00",11,332,800,2.18,,92.45,,4.08,,199.24,,2196.12,,812.59,,319.50,,0.11,,8.87,,98.09,,11.37,
2016,"2016-11-27 00:00:00",11,332,900,3.20,,89.09,,4.26,,193.51,,2106.40,,828.63,,584.28,,2.24,,8.89,,115.28,,13.36,
2016,"2016-11-27 00:00:00",11,332,1000,4.43,,85.34,,4.53,,190.65,,2078.27,,806.39,,756.41,,3.40,,8.92,,98.01,,11.35,
2016,"2016-11-27 00:00:00",11,332,1100,4.01,,91.77,,6.02,,173.93,,2059.02,,777.86,,587.14,,3.29,,8.93,,75.73,,8.77,
2016,"2016-11-27 00:00:00",11,332,1200,3.82,,94.63,,5.51,,178.36,,2160.07,,836.40,,237.71,,0.54,,8.91,,61.83,H,7.16,
2016,"2016-11-27 00:00:00",11,332,1300,4.24,,93.78,,6.08,,185.33,,2168.47,,826.64,,257.48,,1.45,,8.90,,62.71,H,7.27,
2016,"2016-11-27 00:00:00",11,332,1400,4.33,,94.33,,6.27,,184.57,,2127.37,,817.79,,140.08,,0.06,,8.88,,59.65,H,6.91,
2016,"2016-11-27 00:00:00",11,332,1500,4.57,,93.95,,6.79,,185.33,,2119.67,,860.36,,46.08,,0.00,,8.86,,56.77,H,6.58,H
2016,"2016-11-27 00:00:00",11,332,1600,4.13,,96.06,,7.27,,189.50,,2194.57,,804.84,,4.58,,0.00,,8.83,,56.17,H,6.52,H
2016,"2016-11-27 00:00:00",11,332,1700,4.00,,97.66,,6.47,,187.05,,2273.95,,894.77,,0.00,,0.00,,8.81,,56.09,H,6.51,H
2016,"2016-11-27 00:00:00",11,332,1800,4.28,,97.78,,7.25,,180.87,,2234.82,,826.09,,0.00,,0.00,,8.80,,56.60,H,6.58,H
2016,"2016-11-27 00:00:00",11,332,1900,4.79,,98.02,,8.58,,183.21,,2259.13,,870.65,,0.00,,0.00,,8.78,,57.30,H,6.66,H
2016,"2016-11-27 00:00:00",11,332,2000,5.36,,93.31,,9.07,,183.70,,2215.63,,813.13,,0.00,,0.00,,8.77,,58.27,H,6.77,H
2016,"2016-11-27 00:00:00",11,332,2100,5.23,,93.35,,8.46,,181.59,,2291.40,,828.31,,0.00,,0.00,,8.74,,58.20,H,6.77,H
2016,"2016-11-27 00:00:00",11,332,2200,5.31,,94.93,,7.33,,185.03,,2357.03,,787.29,,0.00,,0.00,,8.72,,57.71,H,6.72,H
2016,"2016-11-27 00:00:00",11,332,2300,5.57,,96.36,,8.00,,185.30,,2301.20,,837.01,,0.00,,0.00,,8.71,,58.01,H,6.75,H
2016,"2016-11-28 00:00:00",11,333,0,5.86,,94.15,,8.85,,194.37,,2307.40,,834.68,,0.00,,0.00,,8.72,,58.52,H,6.81,H
2016,"2016-11-28 00:00:00",11,333,100,5.78,,94.20,,9.34,,199.18,,2228.90,,821.21,,0.00,,0.00,,8.72,,58.76,H,6.84,H
2016,"2016-11-28 00:00:00",11,333,200,5.77,,94.33,,9.35,,204.59,,2254.62,,828.12,,0.00,,0.00,,8.72,,58.96,H,6.86,H
2016,"2016-11-28 00:00:00",11,333,300,5.74,,94.61,,9.02,,203.72,,2284.83,,824.03,,0.00,,0.00,,8.72,,59.33,H,6.90,H
2016,"2016-11-28 00:00:00",11,333,400,5.75,,95.59,,8.98,,203.57,,2248.10,,785.43,,0.00,,0.00,,8.71,,58.76,H,6.84,H
2016,"2016-11-28 00:00:00",11,333,500,5.86,,94.47,,8.78,,201.79,,2327.05,,791.54,,0.00,,0.00,,8.71,,58.66,H,6.83,H
2016,"2016-11-28 00:00:00",11,333,600,5.91,,94.86,,6.98,,197.15,,2332.77,,812.92,,0.03,,0.00,,8.70,,57.77,H,6.73,H
2016,"2016-11-28 00:00:00",11,333,700,6.16,,93.16,,7.12,,195.22,,2367.33,,837.27,,12.82,,0.00,,8.70,,57.62,H,6.71,H
2016,"2016-11-28 00:00:00",11,333,800,6.64,,91.43,,9.37,,198.11,,2290.70,,842.63,,61.20,,0.00,,8.70,,60.27,H,7.02,H
2016,"2016-11-28 00:00:00",11,333,900,6.80,,90.76,,8.87,,195.33,,2228.97,,818.05,,111.41,,0.11,,8.71,,61.71,H,7.18,H
2016,"2016-11-28 00:00:00",11,333,1000,7.11,,90.52,,7.73,,198.70,,2234.62,,807.78,,80.55,,0.00,,8.71,,61.78,H,7.19,
2016,"2016-11-28 00:00:00",11,333,1100,7.23,,91.96,,7.13,,193.29,,2220.77,,835.68,,70.02,,0.00,,8.71,,60.68,H,7.06,
2016,"2016-11-28 00:00:00",11,333,1200,7.24,,94.11,,7.26,,184.52,,2270.57,,833.52,,86.06,,0.00,,8.70,,60.76,H,7.07,H
2016,"2016-11-28 00:00:00",11,333,1300,7.53,,94.34,,8.69,,183.94,,2248.88,,812.10,,66.33,,0.00,,8.70,,60.96,H,7.10,
2016,"2016-11-28 00:00:00",11,333,1400,7.87,,93.63,,9.52,,193.26,,2256.87,,778.20,,40.70,,0.00,,8.70,,60.62,H,7.06,
2016,"2016-11-28 00:00:00",11,333,1500,8.09,,94.24,,8.50,,194.84,,2241.70,,821.86,,19.44,,0.00,,8.71,,59.65,H,6.94,
2016,"2016-11-28 00:00:00",11,333,1600,8.44,,94.51,,6.95,,182.98,,2310.87,,764.93,,2.55,,0.00,,8.72,,57.95,H,6.74,H
2016,"2016-11-28 00:00:00",11,333,1700,8.64,,96.23,,6.39,,181.09,,2309.52,,747.23,,0.00,,0.00,,8.71,,57.78,H,6.72,H
2016,"2016-11-28 00:00:00",11,333,1800,9.51,,95.34,,6.70,,193.38,,2325.42,,768.99,,0.00,,0.00,,8.71,,58.46,H,6.80,H
2016,"2016-11-28 00:00:00",11,333,1900,9.87,,94.58,,6.71,,203.32,,2392.73,,754.80,,0.00,,0.00,,8.69,,58.40,H,6.80,H
2016,"2016-11-28 00:00:00",11,333,2000,9.92,,93.44,,5.51,,229.21,,2492.98,,775.73,,0.00,,0.00,,8.67,,56.99,H,6.64,H
2016,"2016-11-28 00:00:00",11,333,2100,9.82,,90.90,,5.95,,229.46,,2493.30,,779.35,,0.03,,0.00,,8.62,,57.87,H,6.75,H
2016,"2016-11-28 00:00:00",11,333,2200,9.61,,89.08,,5.82,,256.10,,2440.03,,846.18,,0.00,,0.00,,8.58,,58.21,H,6.80,H
2016,"2016-11-28 00:00:00",11,333,2300,9.44,,83.10,,6.96,,271.05,,2313.13,,814.19,,0.00,,0.00,,8.58,,58.81,H,6.87,H
2016,"2016-11-29 00:00:00",11,334,0,8.45,,78.12,,6.72,,262.80,,2379.47,,840.22,,0.00,,0.00,,8.56,,59.79,H,6.99,
2016,"2016-11-29 00:00:00",11,334,100,7.38,,83.21,,5.93,,241.95,,2439.07,,831.09,,0.00,,0.00,,8.54,,58.65,H,6.85,H
2016,"2016-11-29 00:00:00",11,334,200,6.71,,80.17,,6.25,,233.74,,2447.77,,802.01,,0.00,,0.00,,8.53,,58.78,H,6.87,H
2016,"2016-11-29 00:00:00",11,334,300,6.24,,77.01,,5.79,,252.59,,2421.43,,865.25,,0.00,,0.00,,8.50,,58.91,H,6.89,H
2016,"2016-11-29 00:00:00",11,334,400,5.51,,76.10,,4.38,,258.97,,2476.00,,849.78,,0.00,,0.00,,8.48,,57.33,H,6.71,H
2016,"2016-11-29 00:00:00",11,334,500,4.91,,77.85,,4.85,,252.72,,2516.87,,891.75,,0.00,,0.00,,8.44,,56.09,H,6.57,H
2016,"2016-11-29 00:00:00",11,334,600,4.62,,77.49,,6.61,,248.55,,2510.20,,898.96,,0.79,,0.00,,8.44,,59.62,H,6.99,H
2016,"2016-11-29 00:00:00",11,334,700,4.29,,78.62,,4.57,,245.54,,2524.55,,923.96,,76.08,,0.00,,8.45,,65.26,H,7.64,
2016,"2016-11-29 00:00:00",11,334,800,4.51,,79.64,,4.97,,243.41,,2532.48,,869.53,,365.11,,0.09,,8.47,,101.33,,11.86,
2016,"2016-11-29 00:00:00",11,334,900,5.21,,76.08,,6.76,,245.92,,2432.87,,845.92,,613.90,,1.98,,8.50,,102.80,,12.03,
2016,"2016-11-29 00:00:00",11,334,1000,5.77,,71.04,,7.93,,241.95,,2326.58,,789.44,,763.38,,3.37,,8.50,,89.82,,10.51,
2016,"2016-11-29 00:00:00",11,334,1100,6.53,,67.61,,7.99,,239.09,,2298.45,,799.43,,823.13,,3.40,,8.51,,79.51,,9.30,
2016,"2016-11-29 00:00:00",11,334,1200,7.81,,61.81,,7.36,,248.43,,2302.33,,811.22,,785.06,,3.40,,8.53,,73.68,,8.62,
2016,"2016-11-29 00:00:00",11,334,1300,8.47,,61.20,,6.32,,241.29,,2363.92,,802.99,,580.96,,3.09,,8.55,,69.80,H,8.16,
2016,"2016-11-29 00:00:00",11,334,1400,8.65,,62.85,,6.02,,239.63,,2388.92,,801.59,,397.40,,3.12,,8.57,,66.75,H,7.80,
2016,"2016-11-29 00:00:00",11,334,1500,8.57,,64.45,,4.60,,233.47,,2372.82,,832.36,,119.82,,0.26,,8.59,,60.65,H,7.08,
2016,"2016-11-29 00:00:00",11,334,1600,8.36,,68.44,,2.45,,239.33,,2395.80,,833.85,,12.65,,0.00,,8.58,,49.94,H,5.83,H
2016,"2016-11-29 00:00:00",11,334,1700,8.09,,71.04,,1.84,,239.34,,2719.93,,850.96,,0.00,,0.00,,8.57,,40.72,H,4.76,H
2016,"2016-11-29 00:00:00",11,334,1800,7.33,,76.55,,1.69,,278.72,,2800.68,,983.44,,0.00,,0.00,,8.56,,31.21,H,3.64,H
2016,"2016-11-29 00:00:00",11,334,1900,6.70,,80.64,,1.21,,277.20,,2741.62,,839.46,,0.00,,0.00,,8.56,,31.87,H,3.72,H
2016,"2016-11-29 00:00:00",11,334,2000,6.45,,76.62,,3.13,,272.72,,2841.53,,854.42,,0.00,,0.00,,8.55,,27.49,H,3.21,H
2016,"2016-11-29 00:00:00",11,334,2100,5.72,,77.69,,4.41,,296.91,,2536.70,,832.65,,0.00,,0.00,,8.53,,45.78,H,5.35,H
2016,"2016-11-29 00:00:00",11,334,2200,5.13,,78.53,,3.29,,286.38,,2581.08,,818.19,,0.00,,0.00,,8.53,,52.20,H,6.10,H
2016,"2016-11-29 00:00:00",11,334,2300,4.63,,75.32,,3.14,,260.72,,2649.77,,850.54,,0.00,,0.00,,8.52,,47.64,H,5.57,H
2016,"2016-11-30 00:00:00",11,335,0,4.02,,76.29,,3.91,,256.08,,2555.95,,820.18,,0.00,,0.00,,8.50,,47.36,H,5.54,H
2016,"2016-11-30 00:00:00",11,335,100,3.43,,79.09,,3.80,,244.86,,2582.82,,817.04,,0.00,,0.00,,8.50,,49.70,H,5.81,H
2016,"2016-11-30 00:00:00",11,335,200,2.85,,82.38,,3.72,,240.15,,2528.00,,803.12,,0.00,,0.00,,8.48,,49.83,H,5.83,H
2016,"2016-11-30 00:00:00",11,335,300,2.41,,83.68,,4.27,,237.41,,2610.23,,771.54,,0.00,,0.00,,8.47,,50.82,H,5.95,H
2016,"2016-11-30 00:00:00",11,335,400,2.42,,82.25,,4.86,,241.93,,2579.42,,804.11,,0.00,,0.00,,8.47,,52.39,H,6.13,H
2016,"2016-11-30 00:00:00",11,335,500,2.33,,82.00,,4.16,,237.29,,2634.57,,799.39,,0.00,,0.00,,8.45,,53.37,H,6.25,H
2016,"2016-11-30 00:00:00",11,335,600,2.29,,83.77,,4.67,,240.34,,2727.12,,808.84,,0.51,,0.00,,8.44,,52.12,H,6.11,H
2016,"2016-11-30 00:00:00",11,335,700,2.21,,85.66,,4.87,,237.64,,2567.57,,831.42,,22.90,,0.00,,8.43,,54.88,H,6.43,H
2016,"2016-11-30 00:00:00",11,335,800,2.44,,86.56,,4.67,,245.35,,2390.50,,789.45,,87.80,,0.00,,8.43,,57.57,H,6.75,H
2016,"2016-11-30 00:00:00",11,335,900,2.66,,86.21,,4.27,,256.38,,2391.20,,790.78,,164.99,,0.00,,8.45,,59.54,H,6.97,H
2016,"2016-11-30 00:00:00",11,335,1000,2.91,,84.38,,4.85,,265.14,,2442.67,,786.58,,206.72,,0.14,,8.47,,61.56,H,7.21,
2016,"2016-11-30 00:00:00",11,335,1100,3.17,,83.00,,5.80,,258.91,,2433.92,,788.36,,194.61,,0.09,,8.46,,62.17,H,7.28,
2016,"2016-11-30 00:00:00",11,335,1200,3.29,,80.46,,5.98,,264.71,,2455.70,,807.40,,230.43,,0.37,,8.46,,64.86,H,7.60,
2016,"2016-11-30 00:00:00",11,335,1300,3.13,,83.82,,5.94,,262.30,,2399.33,,809.22,,157.28,,0.03,,8.44,,62.90,H,7.37,
2016,"2016-11-30 00:00:00",11,335,1400,3.04,,85.68,,5.34,,262.07,,2457.22,,835.39,,179.62,,0.20,,8.42,,63.33,H,7.42,
2016,"2016-11-30 00:00:00",11,335,1500,3.14,,85.29,,5.61,,267.83,,2446.85,,872.27,,55.47,,0.00,,8.39,,61.17,H,7.18,
2016,"2016-11-30 00:00:00",11,335,1600,2.63,,89.67,,5.00,,263.46,,2474.23,,873.26,,4.20,,0.00,,8.37,,58.45,H,6.86,H
2016,"2016-11-30 00:00:00",11,335,1700,2.58,,89.79,,5.57,,258.67,,2537.28,,833.86,,0.00,,0.00,,8.36,,57.90,H,6.80,H
2016,"2016-11-30 00:00:00",11,335,1800,2.35,,91.47,,6.05,,256.28,,2527.55,,825.24,,0.00,,0.00,,8.36,H,58.57,H,6.88,H
2016,"2016-11-30 00:00:00",11,335,1900,2.42,,91.15,,6.27,,258.49,,2530.90,,828.91,,0.00,,0.00,,8.34,H,59.17,H,6.95,H
2016,"2016-11-30 00:00:00",11,335,2000,2.56,,88.03,,5.66,,265.62,,2501.73,,823.08,,0.03,,0.00,,8.34,H,58.79,H,6.90,H
2016,"2016-11-30 00:00:00",11,335,2100,2.45,,88.87,,5.72,,261.68,,2478.03,,826.38,,0.00,,0.00,,8.34,H,58.78,H,6.90,H
2016,"2016-11-30 00:00:00",11,335,2200,2.31,,91.33,,5.41,,261.53,,2511.77,,828.31,,0.00,,0.00,,8.35,H,57.84,H,6.79,H
2016,"2016-11-30 00:00:00",11,335,2300,2.29,,92.91,,5.17,,265.87,,2485.75,,803.41,,0.00,,0.00,,8.35,H,57.56,H,6.76,H
2016,"2016-12-01 00:00:00",12,336,0,2.46,,93.27,,4.77,,274.88,,2472.70,,811.01,,0.00,,0.00,,8.34,H,57.71,H,6.78,H
2016,"2016-12-01 00:00:00",12,336,100,2.80,,93.40,,5.84,,285.44,,2511.20,,813.38,,0.00,,0.00,,8.31,H,58.42,H,6.87,H
2016,"2016-12-01 00:00:00",12,336,200,3.03,,93.78,,6.14,,294.72,,2499.13,,824.15,,0.00,,0.00,,8.26,H,59.22,H,6.97,H
2016,"2016-12-01 00:00:00",12,336,300,3.22,,93.28,,6.12,,299.40,,2586.35,,830.71,,0.00,,0.00,,8.23,H,59.99,H,7.06,H
2016,"2016-12-01 00:00:00",12,336,400,3.34,,94.18,,6.33,,300.53,,2594.35,,813.75,,0.00,,0.00,,8.22,H,59.94,H,7.06,H
2016,"2016-12-01 00:00:00",12,336,500,3.52,,91.97,,6.53,,306.78,,2528.13,,815.79,,0.00,,0.00,,8.16,H,60.12,H,7.09,H
2016,"2016-12-01 00:00:00",12,336,600,3.51,,91.34,,6.55,,309.07,,2589.15,,803.96,,0.26,,0.00,,8.12,H,60.49,H,7.14,H
2016,"2016-12-01 00:00:00",12,336,700,3.59,,90.77,,6.85,,300.59,,2553.72,,821.99,,21.14,,0.00,,8.10,H,60.64,H,7.16,H
2016,"2016-12-01 00:00:00",12,336,800,3.77,,89.88,,6.62,,304.56,,2497.22,,853.74,,124.62,,0.00,,8.05,H,64.16,H,7.59,H
2016,"2016-12-01 00:00:00",12,336,900,4.07,,87.88,,6.99,,301.87,,2546.37,,826.16,,184.77,,0.11,,8.04,H,65.84,H,7.79,H
2016,"2016-12-01 00:00:00",12,336,1000,4.19,,86.75,,7.36,,293.76,,2499.38,,812.45,,280.33,,0.43,,8.06,H,68.85,H,8.14,
2016,"2016-12-01 00:00:00",12,336,1100,4.40,,84.07,,6.15,,307.75,,2516.63,,842.64,,254.04,,0.28,,8.09,H,69.46,H,8.21,
2016,"2016-12-01 00:00:00",12,336,1200,4.19,,85.68,,6.25,,315.35,,2502.80,,837.07,,197.45,,0.03,,8.10,H,66.40,H,7.84,H
2016,"2016-12-01 00:00:00",12,336,1300,4.00,,86.27,,6.59,,316.70,,2512.62,,861.33,,256.80,,0.34,,8.11,H,67.78,H,8.00,H
2016,"2016-12-01 00:00:00",12,336,1400,4.59,,79.14,,6.99,,298.63,,2478.22,,824.46,,144.71,,0.00,,8.15,H,65.28,H,7.70,H
2016,"2016-12-01 00:00:00",12,336,1500,4.42,,78.94,,6.99,,306.05,,2426.60,,853.66,,33.89,,0.00,,8.15,H,62.55,H,7.38,H
2016,"2016-12-01 00:00:00",12,336,1600,4.24,,79.39,,5.67,,305.11,,2450.37,,814.68,,5.63,,0.00,,8.16,H,60.00,H,7.08,H
2016,"2016-12-01 00:00:00",12,336,1700,4.12,,79.52,,5.31,,312.65,,2556.28,,812.37,,0.00,,0.00,,8.16,H,59.24,H,6.99,H
2016,"2016-12-01 00:00:00",12,336,1800,4.04,,78.61,,5.70,,305.36,,2531.90,,832.06,,0.00,,0.00,,8.16,H,60.04,H,7.08,H
2016,"2016-12-01 00:00:00",12,336,1900,3.59,,81.36,,6.09,,305.33,,2512.47,,801.26,,0.00,,0.00,,8.15,H,60.46,H,7.13,H
2016,"2016-12-01 00:00:00",12,336,2000,3.13,,85.22,,5.68,,304.92,,2486.33,,822.74,,0.00,,0.00,,8.14,H,60.62,H,7.15,H
2016,"2016-12-01 00:00:00",12,336,2100,2.99,,83.80,,5.34,,290.66,,2473.83,,802.42,,0.00,,0.00,,8.12,H,60.08,H,7.09,H
2016,"2016-12-01 00:00:00",12,336,2200,2.85,,84.78,,5.30,,286.05,,2481.57,,832.53,,0.00,,0.00,,8.11,H,59.77,H,7.06,H
2016,"2016-12-01 00:00:00",12,336,2300,2.89,,86.29,,5.54,,306.75,,2529.88,,838.67,,0.00,,0.00,,8.10,H,60.05,H,7.09,H
2016,"2016-12-02 00:00:00",12,337,0,2.95,,86.17,,6.06,,295.29,,2466.38,,810.88,,0.00,,0.00,,8.09,H,60.40,H,7.14,H
2016,"2016-12-02 00:00:00",12,337,100,2.80,,87.52,,5.37,,309.80,,2467.62,,824.55,,0.00,,0.00,,8.09,H,59.99,H,7.09,H
2016,"2016-12-02 00:00:00",12,337,200,2.56,,90.34,,5.00,,309.21,,2515.92,,786.48,,0.00,,0.00,,8.08,H,59.34,H,7.01,H
2016,"2016-12-02 00:00:00",12,337,300,2.51,,89.32,,4.80,,319.10,,2474.60,,803.33,,0.00,,0.00,,8.08,H,59.15,H,6.99,H
2016,"2016-12-02 00:00:00",12,337,400,2.42,,85.23,,5.19,,325.45,,2565.85,,822.15,,0.00,,0.00,,8.06,H,59.11,H,6.99,H
2016,"2016-12-02 00:00:00",12,337,500,2.54,,72.24,,5.16,,207.07,,2510.38,,827.15,,0.00,,0.00,,8.05,H,59.37,H,7.02,H
2016,"2016-12-02 00:00:00",12,337,600,2.01,,73.92,,4.72,,136.86,,2598.07,,854.55,,0.31,,0.00,,8.03,H,59.94,H,7.09,H
2016,"2016-12-02 00:00:00",12,337,700,1.36,,74.73,,4.67,,36.61,,2542.95,,856.04,,18.23,,0.00,,8.02,H,59.49,H,7.04,H
2016,"2016-12-02 00:00:00",12,337,800,1.12,,74.41,,3.91,,105.72,,2485.48,,843.06,,73.81,,0.00,,8.02,H,59.56,H,7.05,H
2016,"2016-12-02 00:00:00",12,337,900,1.29,,73.26,,6.34,,295.19,,2489.60,,822.64,,167.21,,0.00,,8.00,H,63.52,H,7.52,H
2016,"2016-12-02 00:00:00",12,337,1000,1.03,,70.66,,5.71,,313.98,,2531.95,,781.50,,258.00,,0.14,,7.99,H,66.73,H,7.90,H
2016,"2016-12-02 00:00:00",12,337,1100,0.97,,72.14,,4.52,,223.88,,2550.47,,780.12,,176.37,,0.00,,7.98,H,64.25,H,7.61,H
2016,"2016-12-02 00:00:00",12,337,1200,0.89,,72.26,,5.14,,233.97,,2552.77,,745.28,,183.17,,0.00,,7.96,H,64.51,H,7.65,H
